smiles,max_spin_ml,spin_buried_vol_ml,ionization_energy_ml,electron_affinity_ml,stability_ml,max_spin_dft,spin_buried_vol_dft,stability_dft,ionization_energy_dft,electron_affinity_dft
COCc1c[nH]c([O])c1[C@@H](C)S,0.31656167,62.353176,0.812937319278717,-0.3533125817775726,96.5250925,0.4529194814727093,64.69862480530665,92.05265073167118,0.8367316765540647,-0.4056877081647401
CSc1coc([O])c1C(C)(C)N,0.33680952,65.369644,0.8923646807670593,-0.2895576655864715,98.529168,0.4175700099956455,43.22387398772211,72.34537348793984,0.9804592919210648,-0.10117128567819478
CCC(C=O)c1cc(O)c([O])s1,0.26562914,58.88509,1.0471891164779663,-0.1601404249668121,95.603633,0.28362683629443286,29.70622269815033,65.5248808834287,1.0478061014697628,
C/C=C\C1=C(CN)[CH]C=C1CO,0.19771773,62.054306,0.98670494556427,-0.2362833619117736,102.1684195,,,,,
CC[C@H](C)c1sc([O])cc1C,0.3121247,64.136795,1.0851105451583862,-0.1080931648612022,98.53056000000001,0.21824669011896536,27.789993009700087,66.87765850375182,1.1132209419382448,-0.17532080326348964
CC[C@@H](N)c1c(CS)coc1[O],0.30482167,65.3875,1.0572731494903564,-0.2307726442813873,100.14641650000002,0.3621809184405728,54.15079232461637,86.04174640258773,1.168431720348737,-0.20644999522826524
C=C(C)CS[C]1C(C)=CC=C1C,0.34484506,63.364365,0.9835866689682008,-0.3174993097782135,96.122112,0.4208056160231038,32.05308516993465,61.012804368779456,0.7478883096126907,-0.15504873331715352
CC[C@@H](C)c1c(CS)coc1[O],0.30913755,65.79583,1.0966081619262695,-0.2591353952884674,100.3389525,0.4219257033903288,45.20972467457237,74.11343950505594,1.1836153646852097,-0.24756556259754703
CSc1c([C@H](C)O)sc([O])c1C,0.30779678,60.78152,1.084428787231445,-0.0533944591879844,95.391681,0.3717504459992218,31.614502759161358,63.02698045920027,1.2004044481170304,-0.05091287871411332
C=C(C)S[C]1C(C)=CC=C1C,0.2788988,62.198917,0.8929193019866943,-0.298149973154068,98.25397699999999,0.2753358739317523,49.28254183983161,85.515748143244,0.7968950182983612,-0.03575644520971366
CC[C@@H](NN)c1sc([O])cc1C,0.310144,64.835785,1.0919684171676636,-0.0940458849072456,99.328585,0.42026895584101237,45.95720238530385,74.94375459325323,1.1395610274490426,-0.14079025727422856
C=C(C)c1sc([O])c(CC)c1C,0.26876378,58.71199,0.8956620097160339,-0.2946934998035431,95.27380099999999,0.28599174443933195,58.73575406586566,94.43616684389906,0.9812756168863226,-0.20585135692267897
Cc1ccc(C2=CC=C[C]2S)s1,0.22028348,56.708588,0.9664389491081238,-0.2315677106380462,95.694414,,,,,
CCc1c([C@@H](C)N)sc([O])c1C,0.33457464,62.04018,1.042628526687622,-0.2258751094341278,95.311448,0.2733092640296523,31.34318485954474,67.67772165806213,1.0726223803814277,
Cc1c([O])sc([C@H](N)CN)c1C,0.30592304,60.728924,1.016602873802185,-0.2283964455127716,95.432772,0.40003956207705527,52.62189339471694,82.61991529086418,0.9762416129375087,-0.2551573847611426
C/C=C(\CC)c1cc(C)sc1[O],0.25937665,58.311348,0.8538233637809753,-0.2822193205356598,95.3425155,0.3260743398634573,51.86829866042832,85.56458166725545,0.8733030349487363,-0.2754566655364572
C=C(CCC)[C]1C(C)=CC=C1C,0.31046703,64.61407,1.0566685199737549,-0.3285102546215057,99.09071850000001,0.35740426943525466,40.26654653667747,72.39633306491473,,
CC/C=C(/C)c1scc(N)c1[O],0.20363727,59.54141,0.9759503602981568,-0.1919925808906555,99.3595465,0.2824211886979325,41.254785150402384,77.13372571550576,1.0453571265770831,-0.024790479856798164
CC1=Cc2cc([O])sc2C1(C)C,0.29700592,62.11348,0.8822703957557678,-0.2656390964984894,97.26318400000001,0.25758485984895607,54.6685066139933,91.7892636215455,0.9458199026066083,-0.2430485644581042
C[C@@H](S)c1c(CO)c[nH]c1[O],0.30829227,61.892334,0.8305481672286987,-0.3097725212574005,96.4777205,0.19971195739874134,37.91469458287904,77.92909671294197,0.7922963876688875,-0.43425908191473495
CS[C@H](C)c1c(CN)c[nH]c1[O],0.3383833,66.55582,0.7224600315093994,-0.4061599671840668,99.63665499999999,0.2898640779612257,33.4265358396824,68.9333319416211,0.7007319375141128,-0.4212795149822939
CC(S)c1c(C(=O)O)c[nH]c1[O],0.34061164,62.382214,1.0839718580245972,-0.1256268918514251,95.351632,0.28295990324863113,36.42437686862822,72.27638170619667,1.1037787831844632,-0.15333445089042197
CC(C)(S)c1c(CO)c[nH]c1[O],0.32628137,67.35474,0.8233758211135864,-0.3964070081710815,101.0406715,0.3982141339943567,42.92769364664925,73.01698694693141,0.7788814474201988,-0.4714562894501597
C=C/C=C1\C=CC2=C1C(C)=C[CH]2,0.18675126,57.57291,1.0799098014831543,-0.158975601196289,98.235347,0.32815787081017195,48.30723255639077,81.89933901588216,0.7372216634141155,-0.30356545514122546
CC[C@H](CN)c1sc([O])cc1C,0.31359667,66.17048,1.1119359731674194,-0.1347658038139343,100.4906465,0.36600066691512523,44.68159172113411,76.38155837537785,1.133629066044941,-0.13183789350083863
Cc1c([O])sc([C@@H](C)CN)c1C,0.2875404,61.54112,1.0645208358764648,-0.255081444978714,97.1641,0.20215702822159595,35.34873260932228,75.24088119824248,0.8613030579770795,-0.3626129608862647
C=C(CSC)C1=C(C)[CH]C=C1C,0.3392126,64.93184,1.0873128175735474,-0.304085373878479,97.97120999999999,0.43684541774541924,64.42640276710222,92.58413187983126,1.02288097922981,-0.2984226078672161
C/C=C(/CSC)C1=C(C)[CH]C=C1,0.31264934,61.167053,1.0082162618637085,-0.1806300580501556,95.534586,0.3531159077238749,64.30211477838547,96.64631939219173,,
C=Cc1c(C(C)C)sc([O])c1O,0.27408823,61.913776,0.8963009119033813,-0.2152809500694275,98.20936449999999,0.27713880769379545,61.06280583413868,97.20586544944891,0.9172757396886864,-0.3337422679834767
C=C[CH]/C(C)=C(/C=C\C#N)CO,0.18610796,57.996178,0.9330343008041382,-0.3915527760982513,98.69078,0.23272586014837257,59.40195754884473,97.7656645414261,,
C/C=C\c1csc([O])c1[C@H](C)N,0.355067,63.541355,1.02444326877594,-0.159906268119812,95.788005,0.3503695174958068,47.92585851932875,80.40738264453842,1.2656832344220579,-0.05700810511374055
Cc1c([O])sc([C@H](C)NN)c1C,0.29945388,61.864212,0.8664917945861816,-0.3273822963237762,96.891518,0.38172310896826406,61.68332445614146,92.59716900772827,,
CC(C)c1c([O])sc2c1C=CC2,0.29690927,61.564857,0.8531147241592407,-0.2927893400192261,96.7193935,0.3445355513544359,50.9862679309574,83.75949036323561,0.9528675081318552,-0.301987226877948
CC[C@H](CN)c1cc(O)c([O])s1,0.2743278,60.712597,0.990356147289276,-0.2714919447898865,96.996207,0.27336660556706904,61.96856654301597,98.30023626466252,0.8978744163748456,-0.4176604743074184
CC1=C2S[CH]C(C(C)C)=C2C=C1,0.22291663,56.755665,0.977898120880127,-0.3317697644233703,95.60983350000001,,,,,
CC/C=C1/CCc2csc([O])c21,0.25664067,58.81928,1.0172582864761353,-0.1963846683502197,95.9872465,0.2712655326891849,40.899552750888375,77.33627611642913,,
C/C=C(/C)c1c([O])sc(C)c1C,0.3058727,63.972385,0.864346981048584,-0.2459083199501037,98.67875000000001,0.36006271442550514,51.173140482345616,83.17000476107036,0.9580647770700086,-0.263674375224471
C/C=C(\CSC)C1=C(C)[CH]C=C1,0.30345732,62.11022,1.0809524059295654,-0.1793349981307983,96.937354,0.3121759417439294,61.99849337404844,96.38969628685197,0.926962795931118,-0.28348386101939393
C=C(C)c1cc([O])sc1C(=C)C,0.30448148,60.896587,1.033044695854187,-0.100697748363018,95.672513,0.29419028054340807,61.17222824883618,96.46271422166578,1.1481324395734225,-0.014341520316347278
CC[C@@](C)(N)c1sc([O])cc1C,0.38393217,68.74376,1.004273772239685,-0.1350959539413452,99.5471515,0.41281359508831433,68.31231079014869,97.67163103573297,1.1654385288146152,-0.14223243137714547
CC(C)(N)c1c(CS)coc1[O],0.35147896,66.76627,1.0337401628494265,-0.278785228729248,99.192322,0.37516156356134045,41.83178777791626,73.07370959984924,1.1863636587306825,-0.183810582888559
CC(=O)c1c[nH]c([O])c1C(C)C,0.3458176,62.64303,0.8669280409812927,-0.2774818539619446,95.35215000000001,,,,,
CC[C@H](O)c1sc([O])c(O)c1C,0.27863175,62.82412,0.9867752194404602,-0.1693810522556305,98.8925325,0.27957533179387034,59.09676395188052,95.117997362187,0.8835070970036316,-0.3541231812581014
CC(C)c1sc([O])c(O)c1C=N,0.30881226,61.969326,1.0256251096725464,-0.0865851417183876,96.528713,0.26387300274203096,60.9979127184927,97.80426258139116,1.0527584729223607,-0.11752499579376963
C=C[CH]/C(CN)=C(/C#N)C(=C)C,0.23507088,60.80529,1.091972589492798,-0.3282331228256225,99.05174600000001,0.311344889970587,62.55380061016959,96.98655611164023,,
C/C=C(CCN)\C(C#N)=C/[CH]S,0.24497883,58.511772,0.9111199378967284,-0.3454485833644867,96.2628305,0.31213699966016045,58.26212641169332,92.65527642868531,0.7739290759737889,-0.4524631286143075
Cc1cc([C@@H](C)CCS)sc1[O],0.29345345,60.44975,1.027513861656189,-0.2283022105693817,95.7770775,0.3395644066532408,59.15484034024172,92.17662000757969,1.112132508652265,-0.24503495520555774
CCc1c(C)sc([O])c1[C@H](C)S,0.29028264,64.38782,0.9955188035964966,-0.2309155464172363,99.873688,0.3862196637415225,51.96739265903146,82.65640947195533,1.082690388275962,-0.2843001859877452
CC1=CC(=C(C)C)C2=C1[CH]C=C2,0.19106497,55.123005,0.7829605937004089,-0.3751747012138366,95.5697565,0.2714670514552677,47.34267832737,83.76932575460663,0.6796707534361381,-0.29885798118037066
C=C1CCC2=C(C=C[CH]2)/C1=C\C,0.21484216,58.184937,0.961385190486908,-0.2337836325168609,97.44282899999999,0.27841344723710726,59.47982231381943,95.55914995196407,,-0.18775615354830055
C=C(CO)c1sc(C)c(N)c1[O],0.22723295,57.737354,1.0760518312454224,-0.1261703073978424,96.3757065,0.32106636522217413,56.22320256113541,90.1698843000267,,
CC[C@@H](C)c1cc(ON)c([O])s1,0.26354477,59.27199,0.9877883195877076,-0.2007225453853607,96.0947515,0.29430747577326877,60.15331379197504,95.4379400033116,0.9310444207512187,-0.2520009282314932
C=CC(=C)[C]1C(C)=CC=C1C,0.2572205,62.522118,1.0715261697769165,-0.2963098287582397,99.661093,,,,,
C/C=C\c1c([C@H](C)N)csc1[O],0.26901716,61.955128,1.101323127746582,-0.0769714787602424,98.50427,0.33266580749043567,48.35807385952211,81.72478348500033,1.2315336400849004,-0.09785156415611329
C/C=C(/C)c1sc(C)c(N)c1[O],0.25637415,59.29776,0.8750462532043457,-0.2335708439350128,96.4790525,0.3383245914139832,59.16061306075051,92.24438349005135,,-0.08062710741113754
C=C(CO)C1=C(SC)[CH]C(C)=C1,0.23815562,59.471252,0.9570469856262208,-0.2529349327087402,97.56347099999999,0.300626746424674,57.78883731228247,92.75749999104877,,-0.3410347709973722
C=C(C)C1=C(SCC)[CH]C(C)=C1,0.24577872,58.063087,0.949138641357422,-0.242369532585144,95.774151,0.31508755660468263,60.30674607429357,94.55236824405944,,-0.14737527865424838
C/C=C1\C[CH]C=C2C=CC(C)=C21,0.23278672,60.383453,0.7954738140106201,-0.3548052012920379,98.744117,0.24974227187860124,50.74120902150104,88.25409542757097,0.7746093467771393,
C=C(C=S)c1c([O])sc(C)c1C,0.29472753,61.46963,1.076640009880066,-0.158591628074646,96.73325349999999,0.35101440658083205,50.32427679138994,82.77355646234834,1.0977379784520727,-0.09959305741182423
C=CCC1=C[CH]C(CN)=C1C=C,0.22782274,59.33632,1.0464856624603271,-0.2661855220794678,97.945183,0.3056063244028284,57.455895438525154,92.17557921838373,,
C/C=C\C1=C(CN)[CH]C=C1C,0.22240911,61.037537,0.9102394580841064,-0.3707040250301361,99.9170815,0.036335258755626224,61.2208906029049,109.40412766512358,,
CC[C@@H](CN)c1cc(O)c([O])s1,0.30331287,60.868443,1.0121809244155884,-0.2489733397960662,95.7027995,0.2696953693371939,60.79762114457704,97.31285267771734,0.8804050621412207,
C=C(C)C1=C2C(C)=CC=C2C[CH]1,0.18753862,59.86161,0.9532428979873656,-0.3485527634620666,100.484679,0.3607033864894113,38.64748459901745,70.61231527454689,0.905928822688308,-0.368082338146686
Cc1sc([O])c(C(C)(C)S)c1C,0.30667484,68.03616,0.9121175408363342,-0.3442331254482269,102.702418,0.2520660047781754,40.3276451462428,77.72434490733403,0.9803232377607047,-0.2514567115869566
CCc1c([O])sc([C@@H](C)N)c1C,0.29204264,60.13874,0.9633665680885316,-0.243604302406311,95.536608,0.3638310975038841,60.64349472921976,92.45193985402555,0.9445409934930309,-0.2626947852636867
C[C@@H](S)c1c(CCO)c[nH]c1[O],0.30885813,63.230057,0.7510508894920349,-0.3807633817195892,97.7871505,0.3708153778672152,42.87291732953102,74.33214843617026,0.8094392119176472,-0.46974200702652125
CSCc1c(C(C)=O)c[nH]c1[O],0.30690587,60.758526,1.0167686939239502,-0.1428399384021759,95.41323249999999,0.3425055725761316,59.46251718796234,92.33723855915576,0.9990715011048135,-0.16547048202553238
CCc1c([O])sc([C@H](C)N)c1C,0.28922564,60.18587,0.9474376440048218,-0.2394555211067199,95.72458800000001,0.3624214850364655,60.165955458824776,92.0448812070015,0.9042417510951948,-0.2996470953104633
C=Cc1oc([O])c2c(C)csc12,0.22120848,56.253353,0.9166640639305116,-0.2522115707397461,95.19292899999999,0.28255239837890156,48.58400905699472,84.45638913804964,0.8037521479991021,-0.3680007056489232
C[C@H](S)c1c(CO)c[nH]c1[O],0.31232023,62.070946,0.8371650576591492,-0.3145035207271576,96.45493450000001,0.29108578034174587,35.85472906170716,71.30044004461986,0.7217659107584691,-0.3605449376425951
CC/C=C1/C=CC2=C1C(C)=C[CH]2,0.25064152,58.13559,0.9184944033622742,-0.3050118684768677,95.60351399999999,0.25907932229446573,48.452049892008326,85.49808377728505,0.6658476507079136,-0.3851435298992296
CC[C@@H](C)c1cc(O)c([O])s1,0.26972368,58.86617,0.963184416294098,-0.2470368444919586,95.379986,0.2383841263292136,43.267855625972174,81.3486493095115,0.8916159249796918,-0.3519463146861428
C=Cc1c(C)sc([O])c1[C@H](C)N,0.3250044,62.699932,0.9059900045394896,-0.2860393226146698,96.44971199999999,0.3580982631882698,50.091660591933184,82.1867474325197,1.0531122137392979,-0.21499419652366658
CCCS[C]1C(C)=CC=C1CC,0.361496,63.66027,0.8643475770950317,-0.3458625674247741,95.58546999999999,0.3618795512123368,60.282879168572514,92.18890160795567,0.6632626216579665,-0.211293523352575
CSCC1=CC=C/C1=C\[C](C)C,0.22389218,57.108013,0.8655980825424194,-0.2668226361274719,95.913404,0.27514350723452513,55.05413415635167,91.29695879462541,0.8186092623476142,-0.258232208794575
CC1=CC=C(C)[C]1SC(C)(C)C,0.37434,63.79788,0.8831139802932739,-0.2958377301692962,95.08088000000001,0.3574293107300654,53.474899980086526,85.60343444358325,1.1068536072178956,-0.26557913347261497
C=C(C)C1=CC=C([CH]C#N)C1=C,0.1845014,56.20726,0.9316660165786744,-0.3789511024951935,96.98219,0.2138773159258904,56.06502726875864,95.37116147246411,0.6973305834958152,-0.5240276171450144
C=C/C(=C/C)c1cc(C)sc1[O],0.23308691,57.56361,0.941930651664734,-0.1920553743839264,95.90926449999999,0.3136602741018565,46.21226363202141,80.52924992692859,,-0.10639576544842111
Cc1cc([O])sc1[C@@H](C)CCO,0.3262984,64.487595,1.0681663751602173,-0.1480537056922912,98.172675,0.39982078853046593,61.62146130356866,91.63042187704536,1.0601326084324727,
CC[C@@H](C)c1sc([O])cc1SC,0.3427556,64.55077,1.05266010761261,-0.1133442446589469,97.41299000000001,0.38225726092435747,64.15867530156467,95.04581225534679,1.2005132914453194,0.011018975242947704
C=CC(C)(C)c1cc(C)c([O])s1,0.32158706,61.568016,1.0161033868789673,-0.2162849009037017,95.488663,0.3435027677375325,61.82895981852857,94.65382143165195,1.048431950607422,-0.23472204982237344
CC1=C[CH]C=C1C(CO)=C(C)C,0.3297228,61.952778,0.9479207396507264,-0.2144705653190612,95.466638,0.3337306032492366,60.50299699708482,93.81646683462299,0.7897385694463734,-0.2260145835391798
Cc1c(C(C)(C)N)sc([O])c1O,0.29318133,65.37713,0.8349155187606812,-0.2753613889217376,100.7180635,0.39760427405994897,55.71398134261328,85.83376763961583,0.8972213564020208,-0.39322514704476363
CC(C)c1sc([O])cc1[C@H](C)N,0.37217954,64.311325,1.043010950088501,-0.1421761810779571,95.702348,0.4038158768296924,64.05269486426289,93.86190102277827,1.0849488873410431,-0.12291274055642809
CCC1=CC=C/C1=C1/[CH]SC=C1,0.24080697,57.42798,0.8666179180145264,-0.2874685525894165,95.3876315,0.34354501895863954,57.69783992347205,90.52058897554008,0.9803776594248488,-0.15393308919910176
[O]c1scc2c1/C(=C\CO)CC2,0.24128187,58.540928,1.0937787294387815,-0.1524810194969177,96.4768345,0.30127162955965314,40.88046767403743,75.81688619605478,1.3580095878779463,0.07344062416802544
Cc1c([O])sc([C@H](C)NO)c1C,0.29345822,61.75809,1.0037221908569336,-0.237958163022995,97.08517900000001,0.3812972966264455,62.13119753150024,93.06633270017797,1.143261700620135,-0.2601097562106469
CCC[C@H](N)c1sc([O])cc1C,0.31086713,62.46335,1.049381136894226,-0.107852928340435,96.9199935,0.3989735467847028,60.3824948287518,90.43381748951666,1.0037517642335967,-0.13793311989737322
Cc1cc([O])sc1[C@@H](N)CCN,0.31466743,62.496204,1.0940345525741575,-0.108317993581295,96.7628325,0.39897097725517994,60.506136464271485,90.5575876015125,1.0732210186901083,-0.11668145999643897
C/C=C\c1cc([O])sc1C(C)C,0.3502042,63.303883,1.0277494192123413,-0.119070254266262,95.793673,0.4082013362677496,60.400050965454206,89.98998415206673,1.1498739328291325,-0.1210896148045002
C=C(CC)C1=C(SC)[CH]C(C)=C1,0.2589615,61.278248,0.963092803955078,-0.2940872311592102,98.330173,,,,,
CC[C@H](C)c1sc([O])cc1N,0.33381733,62.92953,0.9656933546066284,-0.2232428789138794,96.2386635,0.4059172723165812,44.03044408767296,73.73458047184391,0.9317246915561164,-0.35287148297968907
CCC[C@H](C)c1sc([O])cc1N,0.31772262,62.749172,0.9625192880630492,-0.2297699749469757,96.863041,0.510200215122102,63.047510433246025,87.53749967714093,0.8987451630011538,-0.3211164418710668
C=C[CH]C1=C2C(C)=CC=C2OC1,0.23107389,56.984436,0.7961204051971436,-0.3722007870674133,95.43074150000001,0.31010677204548265,47.648648328748514,82.14330972647439,0.5770042837680869,-0.36865376562174834
CCC(S)(CC)c1ccc([O])s1,0.37165096,70.334496,1.139729142189026,-0.0545591935515403,101.751948,0.36730526424766285,64.96418259808273,96.59891938569959,1.3502817115478027,0.03085567186994176
CC[C@](C)(N)c1sc([O])cc1C,0.36511844,68.136055,1.0055361986160278,-0.0954825207591056,99.880133,0.4035941301106491,68.48066594535584,98.30095943982337,1.043071416679929,-0.18359289623198194
C/C=C(C)\C(=C\[CH]C#N)CSC,0.3042473,65.26423,0.874616265296936,-0.3958397805690765,100.05186499999999,0.28595577478496825,59.81424752144369,95.51645878219529,,
Cc1oc([O])c(C(C)C)c1C=S,0.31710106,62.700493,0.8240228891372681,-0.3171234130859375,96.84544,0.3886380083363319,60.0805693605277,90.6486689437111,1.1395882382811147,-0.11825968826281041
C/C=C/c1csc([O])c1C(C)C,0.35312742,62.954285,1.0523024797439575,-0.1373252272605896,95.29791399999999,0.36473622410467166,44.29339917310372,76.05658796787014,1.2095472877149245,-0.17001469099395372
C/C=C\C1=C(C)[CH]C=C1CSC,0.22251113,59.65541,0.98057222366333,-0.2937294542789459,98.5298535,0.40713870003439073,57.96927194219761,87.61233694047807,,
Cc1c(C(C)C)sc([O])c1CS,0.3121193,61.13942,1.0014965534210205,-0.1769432127475738,95.533455,0.37952925875486226,61.44946303935392,92.47300010161081,1.014010247946449,-0.15877661731413006
CSCC1=C[CH]C2=C1C(C)=CC2,0.2391256,60.557373,0.8762996196746826,-0.3181032538414001,98.60109299999999,0.27370766838132576,59.18906292535834,95.50367950629206,0.8593982997289364,-0.3114565964638012
CC1(C)C=C2C=C[CH]C2=C1C=O,0.19979149,59.965992,1.0687193870544434,-0.2514352798461914,99.9764175,0.3095759878361248,56.09405929219498,90.61525990038874,0.9124050007369453,-0.27744305628545707
[CH2]C1=C(C=C(C)C)C(C)=CC1=S,0.1978527,58.607117,0.7862370014190674,-0.3925412595272064,98.714482,0.25494325364120024,58.69642712919874,95.94926444713873,0.6758068152741599,-0.30473552092342127
CC(C=N)c1c(CO)c[nH]c1[O],0.29704386,62.401752,0.9023436903953552,-0.2953649461269378,97.549559,0.35861498120354696,39.75232862062385,71.82157956044651,0.7939562484283824,-0.40408226906939015
CC1=C(/C(=C\CN)CO)C=C[CH]1,0.25210914,59.221947,1.0215795040130615,-0.1406811475753784,96.61649,,,,,
C/C=C/C1=C(C)[CH]C=C1CSC,0.21458793,57.941566,0.918554186820984,-0.3510710895061493,97.2121695,0.3990091391530526,58.51921992383048,88.56876296617784,,-0.18261330627429118
C=Cc1cc([O])sc1C(C)(C)N,0.37099057,65.82083,1.0783967971801758,-0.0713519975543022,97.27130149999999,0.388338793652409,64.6674668664381,95.25052718381765,,
CCC(CC)c1c(C)csc1[O],0.3354828,69.37842,1.1462935209274292,-0.1720183193683624,102.60428,0.33876140935063015,42.74126279231368,75.80319232478217,1.225982630329809,-0.17118475677614953
CO[C@@H](CO)c1cc(O)c([O])s1,0.2690569,58.534214,1.0771409273147583,-0.1645164787769317,95.081369,0.2831089233372698,60.17071880134792,96.01527263448443,0.9856293500302398,-0.2209533687629337
C=C(CSC)c1cc(C)sc1[O],0.26024738,58.77811,1.0739754438400269,-0.1171900555491447,95.76574099999999,0.27507821449817893,45.61467636959119,81.86076564468223,1.1284590079388606,-0.12484470964283023
C/C=C(/C)C1=C[CH]C=C1CSC,0.33478945,62.846123,1.041967272758484,-0.1742890477180481,96.1066505,0.37746770485038894,37.35243004787407,68.47904480535462,,
CS/C(=C/CO)C1=C(C)[CH]C=C1,0.30693233,61.4177,0.9378345012664796,-0.2228705883026123,96.07108350000001,0.3942288864842583,54.485693777139424,84.77424945292651,1.3896829964872586,-0.08446383474259012
C/C=C\c1c(CC)sc([O])c1C,0.30050382,60.273067,0.9921737313270568,-0.2676309645175934,95.24787599999999,0.3639754757975322,56.56215775134671,88.3633839614701,0.9987993927840924,-0.2867219500452598
C/C=C(/CS)c1cc(C)sc1[O],0.27432773,59.00884,0.9622312784194946,-0.1665636897087097,95.2924535,0.30515918068697356,45.45115930637255,80.19320027202387,1.1336018552097755,-0.15548410663030765
C/C=C(CCO)\C(C#N)=C\[CH]S,0.28308457,60.138374,0.9706069231033324,-0.2179736495018005,95.9841455,0.285083382148241,55.0569526833208,90.80278357590875,0.8077793511550597,-0.44163321742175343
Cc1cc([O])sc1C(C)(C)NO,0.34980714,65.97715,1.0914663076400757,-0.098937951028347,98.48679299999999,0.4083201932020699,67.33761477599013,96.92160511588663,1.2125676900842137,-0.12087192814792314
Cc1c([O])sc([C@@H](N)CO)c1C,0.28399307,61.08591,1.097484111785889,-0.1990154385566711,96.8862565,0.3687496270714162,62.12969919184309,93.69221783827228,1.1183093675450158,-0.2056336702630075
C/C=C(\CS)C1=C(C)C(C)=C[CH]1,0.32125288,61.20134,0.9557669162750244,-0.3236204087734222,95.138696,0.30861223830873885,58.67589239650122,93.24528048106427,0.843371119595135,-0.41221830787752234
CCC(=N)c1sc([O])c(O)c1N,0.275652,58.855812,1.0730853080749512,-0.1744884550571441,95.073212,0.2695213937532755,56.19209606752798,92.7160263798642,,
C=COC1=C(C(=C)C)[CH]C=C1C,0.24080843,58.23684,0.9026052355766296,-0.2844901382923126,96.1964185,0.4477744786535874,60.584443704892976,88.19571977221361,0.9056567143660397,-0.056191780148482806
C=C(CC)/C(=C/[CH]C#N)CSC,0.2976546,65.15694,0.9435134530067444,-0.3378843665122986,100.27421000000001,0.29132391991865786,57.31199565541297,92.74579965948007,,
Cc1c(C(C)(C)O)sc([O])c1O,0.29302645,64.50924,0.9102969765663148,-0.2450206875801086,99.85791750000001,0.30629898908451064,33.76815711307646,68.45320765885093,0.9727314155940157,-0.3414157226494754
CC[C@@H](CO)c1cc(O)c([O])s1,0.3028656,61.08248,1.0410462617874146,-0.1969933211803436,95.9392,0.2734837541996605,59.89826191638289,96.22407420639988,0.9439695660195158,
CSC/C(=C\[CH]C=O)C(C)C,0.3386365,63.75384,1.0696486234664917,-0.1975838840007782,96.822015,0.3307289376341862,49.58104360697261,83.04459672526329,,
C#Cc1c(C)sc([O])c1C(C)C,0.3083187,62.1754,1.0402348041534424,-0.1397893726825714,96.759465,0.30575845252544825,49.363163981532345,84.07524135525993,1.18840447114228,
CCc1c[nH]c([O])c1CSCO,0.30130735,62.140934,0.7691382765769958,-0.3681057393550873,97.07556650000001,0.3924854656277608,40.817525769607,71.19325248821896,0.7544733309927105,-0.39034079883892936
CC1=CC2=C(C(C)C)[CH]SC2=C1,0.21476659,56.72337,0.8420423865318298,-0.3657484650611877,95.9850405,0.39119186499143616,43.36181705388791,73.8022238043161,0.9108267724721211,
C=CC1=C(CO)[CH]C=C1C,0.2121655,56.695984,1.0587043762207031,-0.242133617401123,96.087709,0.12473831482618294,42.71645922860333,86.47954348729418,,
C/C([CH]C#N)=C(\C=C/CO)CO,0.24888821,59.373825,0.911585807800293,-0.3759649693965912,96.9294145,0.3045944954650427,59.01149574140256,93.78177096815043,,
CC[C@@](C)(O)c1sc([O])cc1C,0.39272422,67.907684,1.09907329082489,-0.0918718501925468,98.271473,0.40706688849245337,67.33186666295357,96.97852223833091,1.226281949482602,-0.12038213317062496
C/C=C\C1=C(C)[CH]C=C1CC=O,0.23892792,60.76163,0.9899343252182008,-0.2603765726089477,98.815234,0.4107165532813625,48.399748237453295,77.86392057338517,,-0.1755657007490461
CC[C@@H](CO)c1sc([O])cc1N,0.3583639,64.65106,1.0451436042785645,-0.1635833978652954,96.732865,,,,,
C=CC1=C(C)[CH]C(C)=C1C(=C)C,0.25256273,62.048424,0.9936354160308838,-0.3640842139720917,99.4202875,,,,,
C=C(CS)c1sc(C)c(N)c1[O],0.26559246,59.328438,1.0586836338043213,-0.1318665444850921,96.048815,0.3418985943799084,58.795872429929,91.70094271093357,,
CSCC1=C(C=C(C)C)[CH]C=C1,0.24913856,58.21104,0.8848766088485718,-0.2798519432544708,95.75411199999999,0.27376471835940724,57.527963154431816,93.83972723646146,0.7891943528033831,-0.2939872422270833
Cc1cc([O])sc1[C@@H](C)CCN,0.31911537,64.04221,1.0699297189712524,-0.1584837436676025,98.0864415,0.4004906414102627,61.57732115232252,91.55278908180938,0.9932211721969288,-0.1970894689737941
C/C=C\C1=C(CN)[CH]C=C1CN,0.21557686,62.43947,0.9616997241973876,-0.2940199971199035,101.660627,0.2659194627215389,59.62146340376587,96.32549026768893,,
CC1=C[CH]C2=C1C(C)=CCNC2,0.25258145,61.167892,0.8567727208137512,-0.3369657397270202,98.5388195,0.4194796133388965,51.00072338093909,80.02674271399427,0.8233167363084695,-0.22081731460102638
CCC[C@@](C)(N)c1ccc([O])s1,0.35826877,64.25974,1.058498501777649,-0.0856965109705925,96.3463015,0.35700432129273646,63.65437073818738,95.80415467355056,1.2451118453229277,-0.07956588495722983
CC(C)c1sc([O])c(O)c1CN,0.271996,62.36475,0.8303338289260864,-0.2905474603176117,98.76495,0.2650447999854252,61.203547438425296,97.95130743915404,,-0.5026943247494113
Cc1sc([O])c(/C=C\CS)c1C,0.25190377,59.763103,0.9455031752586364,-0.2727408111095428,97.1679145,0.40750386366484276,50.80134375380759,80.42615057056545,0.9943912379822182,-0.2185043938702531
